# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
24

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,FuselageGeom,0,RGIGINXZKO,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,36,17
# x,y,z,u,w
6.693980719597094620e+00, 2.234653288391248438e+00, 6.569447696759931343e-01, 6.837668907213624081e+00, 2.483528529790567596e+00, 7.430552303240068879e-01, 6.766727483490599937e+00, 2.360654379541018422e+00, 6.935960354189101285e-01, 6.764337855522466469e+00, 2.356515422489022793e+00, 6.912027170575196777e-01, 5.577977599330158354e-02, 4.992040677641988999e-01, 3.000003207916709380e-01, 2.803009391970369041e-05, 4.559877399525311646e-03, -3.115830618594379444e-08, 6.943073636898531638e-08, 1.799612840289229062e-05, -6.040420091765658273e-08, 3.570563923808925313e-03, 8.660254037844438146e-01, -4.999999999999909517e-01, -2.867234886807561561e-14, 3.035648437835020697e-01, 3.000689298326367216e-01, 1.818181818181817899e+00, 4.789601132337147349e-01, -1.435172809495020019e-01, 8.660254037844438146e-01, 0.000000000000000000e+00, 8.295832509197397231e-01, -2.485792223687353086e-01, -4.999999999999909517e-01, 0.000000000000000000e+00, 2.870345618990567393e-01, 9.579202264674322453e-01, -2.867234886807561561e-14, 0.000000000000000000e+00, -5.248546557260452161e+00, 8.868896057523770748e-01, -4.679830711418733635e+00, 1.000000000000000000e+00, 4.789601132337147349e-01, 8.295832509197397231e-01, 2.870345618990567393e-01, 0.000000000000000000e+00, -1.435172809495020019e-01, -2.485792223687353086e-01, 9.579202264674322453e-01, 0.000000000000000000e+00, 8.660254037844438146e-01, -4.999999999999909517e-01, -2.867234886807561561e-14, 0.000000000000000000e+00, 6.693980719597094620e+00, 2.234653288391248438e+00, 6.569447696759931343e-01, 1.000000000000000000e+00, 5.575293983004704634e-02, 4.999358842810834314e-01, 1.799999991462263722e+02, 1.376493129371153401e+01, 1.361056704396970685e-03, 9.335302428109640586e-04
6.787756606849317365e+00, 2.178896071455132866e+00, 6.619269395247546761e-01, 6.932844017150731730e+00, 2.430194837635775151e+00, 7.380730604752452351e-01, 6.860898195813605049e+00, 2.305581019687597877e+00, 6.951844916379457118e-01, 6.858431171648639690e+00, 2.301308008490377865e+00, 6.931775809384198572e-01, 4.320416105709291854e-02, 4.994644909825715073e-01, 2.999994304122773348e-01, 1.663632796001884739e-05, 4.534626924452419931e-03, -1.572130906389088608e-08, 3.186649613770488078e-08, 1.391323466922455047e-05, -3.472717860617093072e-08, 2.764158638610009558e-03, 8.660254037844636876e-01, -4.999999999999565348e-01, -1.879202684117105688e-13, 3.020656050672115289e-01, 3.000376331502782046e-01, 1.909090909090908728e+00, 4.836256192287647915e-01, -1.269104425394156910e-01, 8.660254037844636876e-01, 0.000000000000000000e+00, 8.376641443461820824e-01, -2.198153344897074979e-01, -4.999999999999565348e-01, 0.000000000000000000e+00, 2.538208850791681681e-01, 9.672512384575311373e-01, -1.879202684117105688e-13, 0.000000000000000000e+00, -5.275926987124280210e+00, 7.001423115665869057e-01, -4.788921620509745125e+00, 1.000000000000000000e+00, 4.836256192287647915e-01, 8.376641443461820824e-01, 2.538208850791681681e-01, 0.000000000000000000e+00, -1.269104425394156910e-01, -2.198153344897074979e-01, 9.672512384575311373e-01, 0.000000000000000000e+00, 8.660254037844636876e-01, -4.999999999999565348e-01, -1.879202684117105688e-13, 0.000000000000000000e+00, 6.787756606849317365e+00, 2.178896071455132866e+00, 6.619269395247546761e-01, 1.000000000000000000e+00, 4.314879555507387943e-02, 4.999949079480873193e-01, 1.800000000000000000e+02, 1.098461465348051824e+01, 7.145610364708263095e-04, 5.942991968409854159e-04
6.907275269936410389e+00, 2.167726650192867144e+00, 6.780672722014731146e-01, 7.002276351252970876e+00, 2.332273349807132412e+00, 7.219327277985266855e-01, 6.954935925972964839e+00, 2.250277327970241270e+00, 6.985209696751496500e-01, 6.953283197325979437e+00, 2.247414717982538779e+00, 6.975418527950212333e-01, 3.000092796349271632e-02, 4.997004232075621388e-01, 1.950000000000001732e-01, 2.048084955915540636e-06, 1.239165331907092060e-03, -1.422418275530781123e-09, 1.736354599911055879e-09, 1.721573564591341429e-06, -2.009440320070491732e-09, 8.105703673263416932e-04, 8.660254037844742347e-01, -4.999999999999382716e-01, -3.085986712701783583e-13, 1.954547912121867292e-01, 1.950236781891131477e-01, 1.999999999999999556e+00, 4.871850323926174564e-01, -1.124755271716578464e-01, 8.660254037844742347e-01, 0.000000000000000000e+00, 8.438292287911032252e-01, -1.948133276700386163e-01, -4.999999999999382716e-01, 0.000000000000000000e+00, 2.249510543438642540e-01, 9.743700647852354679e-01, -3.085986712701783583e-13, 0.000000000000000000e+00, -5.346844181388653361e+00, 5.385130175652539375e-01, -4.898012529600682896e+00, 1.000000000000000000e+00, 4.871850323926174564e-01, 8.438292287911032252e-01, 2.249510543438642540e-01, 0.000000000000000000e+00, -1.124755271716578464e-01, -1.948133276700386163e-01, 9.743700647852354679e-01, 0.000000000000000000e+00, 8.660254037844742347e-01, -4.999999999999382716e-01, -3.085986712701783583e-13, 0.000000000000000000e+00, 6.907275269936410389e+00, 2.167726650192867144e+00, 6.780672722014731146e-01, 1.000000000000000000e+00, 3.000093709682387019e-02, 5.000356199025958182e-01, 1.800000000000000000e+02, 7.897425368309128224e+00, 3.205993774901624719e-04, 3.054351853228864911e-04
# DegenGeom Type, nXsecs
STICK_FACE, 11
# sweeple,sweepte,areaTop,areaBot
5.410497269775076745e+01, 8.177376019654953154e+01, 1.800017190015362756e-02, 1.778405425400662182e-02
5.437888571400394255e+01, 7.831079396821088778e+01, 2.263663405317682328e-02, 2.200507550393118045e-02
5.536990799309882050e+01, 7.471073259796602883e+01, 2.718457197863000802e-02, 2.630610287461201610e-02
5.707305656715516307e+01, 7.090301641941979938e+01, 3.064317282247235041e-02, 2.969070763622844514e-02
5.943930802748624131e+01, 6.685681999957085964e+01, 3.275452019244166207e-02, 3.185989753133382230e-02
6.195576746666031198e+01, 6.300480389320068753e+01, 3.351851461639754337e-02, 3.269714927335251597e-02
6.189679545711503295e+01, 6.198464778240180095e+01, 3.349480747288709204e-02, 3.277519429042285992e-02
6.147254940446724447e+01, 6.154781072365494765e+01, 3.336078050869515504e-02, 3.276085585261123700e-02
6.113953998552532454e+01, 6.120258185653101890e+01, 3.321684942256750150e-02, 3.275209516532761461e-02
6.088276793532518383e+01, 6.093214054658101020e+01, 3.306226475066836867e-02, 3.274551515520998657e-02
8.642479508741261895e+01, 3.506778990436715304e+01, 2.723543837157832784e-02, 2.700850996760132197e-02
# DegenGeom Type
POINT
# vol,volWet,area,areaWet,Ishellxx,Ishellyy,Ishellzz,Ishellxy,Ishellxz,Ishellyz,Isolidxx,Isolidyy,Isolidzz,Isolidxy,Isolidxz,Isolidyz,cgShellx,cgShelly,cgShellz,cgSolidx,cgSolidy,cgSolidz
6.028157852208917283e-03, 6.028157852208917283e-03, 6.499564968619468974e-01, 6.499564968619468974e-01, 2.083749543682838004e-02, 5.389769853174809777e-02, 7.313679780036572153e-02, -2.877252900494387325e-02, 6.010006584643395574e-04, 1.323354339222281018e-03, 9.500016933549768267e-05, 3.758237191193613451e-04, 4.608536079408865976e-04, -1.119671586900742991e-04, 2.624420540489591599e-06, 8.814288741363496740e-06, 6.466130313900372073e+00, 2.534900130438852539e+00, 6.942092909343723361e-01, 6.444888345968349697e+00, 2.541890796908583106e+00, 6.901383250521717638e-01

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,PropGeom,3,PILVTQAVOP,0,1,0,6.123233995736766036e-17, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 6.123233995736766036e-17, 0.000000000000000000e+00, 5.655737704918033515e+00, -3.000000000000000000e+00, 6.999999999999999556e-01, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,12,17
# x,y,z,u,w
5.614626725498451876e+00, -3.300000000000000711e+00, 7.437022581929439990e-01, 1.000000000000000000e+00, 0.000000000000000000e+00
5.618363027763057183e+00, -3.300000000000000711e+00, 7.462954502918346389e-01, 1.000000000000000000e+00, 9.595583006934514658e-02
5.627710741305452125e+00, -3.300000000000000711e+00, 7.483004267913666574e-01, 1.000000000000000000e+00, 2.765358755368439447e-01
5.647858757552444153e+00, -3.300000000000000711e+00, 7.429969214285574441e-01, 1.000000000000000000e+00, 5.841612375912467181e-01
5.677588834014505537e+00, -3.300000000000000711e+00, 7.205554897097907752e-01, 1.000000000000000000e+00, 1.000000000000000000e+00
5.698173430191146416e+00, -3.300000000000000711e+00, 6.895108492017612001e-01, 1.000000000000000000e+00, 1.415838762408753171e+00
5.702237036480980237e+00, -3.300000000000000711e+00, 6.690766418096567580e-01, 1.000000000000000000e+00, 1.723464124463156111e+00
5.699665135407024685e+00, -3.300000000000000711e+00, 6.598687645244094568e-01, 1.000000000000000000e+00, 1.904044169930654951e+00
5.696848684337615154e+00, -3.300000000000000711e+00, 6.562977418070559121e-01, 1.000000000000000000e+00, 2.000000000000000000e+00
5.693112382073010735e+00, -3.300000000000000711e+00, 6.537045497081652723e-01, 1.000000000000000000e+00, 2.095955830069344827e+00
5.683764668530614017e+00, -3.300000000000000711e+00, 6.516995732086331428e-01, 1.000000000000000000e+00, 2.276535875536843889e+00
5.663616652283622876e+00, -3.300000000000000711e+00, 6.570030785714424670e-01, 1.000000000000000000e+00, 2.584161237591246607e+00
5.633886575821561493e+00, -3.300000000000000711e+00, 6.794445102902091360e-01, 1.000000000000000000e+00, 3.000000000000000000e+00
5.613301979644919726e+00, -3.300000000000000711e+00, 7.104891507982387111e-01, 1.000000000000000000e+00, 3.415838762408752949e+00
5.609238373355086793e+00, -3.300000000000000711e+00, 7.309233581903433752e-01, 1.000000000000000000e+00, 3.723464124463156111e+00
5.611810274429041456e+00, -3.300000000000000711e+00, 7.401312354755904543e-01, 1.000000000000000000e+00, 3.904044169930655173e+00
5.614626725498451876e+00, -3.300000000000000711e+00, 7.437022581929439990e-01, 1.000000000000000000e+00, 4.000000000000000000e+00
5.591397581024516228e+00, -3.409090909090908728e+00, 7.585809718078715402e-01, 1.090909090909090828e+00, 0.000000000000000000e+00
5.595675512565608578e+00, -3.409090909090908283e+00, 7.580857188387988277e-01, 1.090909090909090828e+00, 9.595583006934514658e-02
5.606568914399735704e+00, -3.409090909090907839e+00, 7.548002162458562481e-01, 1.090909090909090828e+00, 2.765358755368439447e-01
5.630379264347467050e+00, -3.409090909090909172e+00, 7.421393006175009965e-01, 1.090909090909090828e+00, 5.841612375912467181e-01
5.667844507589983927e+00, -3.409090909090908728e+00, 7.130846444091072378e-01, 1.090909090909090828e+00, 1.000000000000000000e+00
5.700344299162916961e+00, -3.409090909090908728e+00, 6.785676205730117871e-01, 1.090909090909090828e+00, 1.415838762408753171e+00
5.715418706756032030e+00, -3.409090909090909172e+00, 6.562481372750181841e-01, 1.090909090909090828e+00, 1.723464124463156111e+00
5.719831606561355919e+00, -3.409090909090908728e+00, 6.458056265515413896e-01, 1.090909090909090828e+00, 1.904044169930654951e+00
5.720077828811550802e+00, -3.409090909090908728e+00, 6.414190281921282599e-01, 1.090909090909090828e+00, 2.000000000000000000e+00
5.715309863225589204e+00, -3.409090909090908728e+00, 6.401722778868143005e-01, 1.090909090909090828e+00, 2.095955830069344827e+00
5.703498845806851847e+00, -3.409090909090908728e+00, 6.423641920828377927e-01, 1.090909090909090828e+00, 2.276535875536843889e+00
5.678736211447512616e+00, -3.409090909090907839e+00, 6.542242728500367033e-01, 1.090909090909090828e+00, 2.584161237591246607e+00
5.640636403286861444e+00, -3.409090909090908728e+00, 6.830335814345926959e-01, 1.090909090909090828e+00, 3.000000000000000000e+00
5.608413782979891238e+00, -3.409090909090908728e+00, 7.182869061723129445e-01, 1.090909090909090828e+00, 3.415838762408752949e+00
5.594507303068873227e+00, -3.409090909090908728e+00, 7.419564963583533679e-01, 1.090909090909090828e+00, 3.723464124463156111e+00
5.591299987563218110e+00, -3.409090909090908728e+00, 7.535389897118873748e-01, 1.090909090909090828e+00, 3.904044169930655173e+00
5.591397581024516228e+00, -3.409090909090908728e+00, 7.585809718078715402e-01, 1.090909090909090828e+00, 4.000000000000000000e+00
5.569054346647622111e+00, -3.518181818181818521e+00, 7.681094765161521343e-01, 1.181818181818181657e+00, 0.000000000000000000e+00
5.576008018637267583e+00, -3.518181818181818521e+00, 7.645717615939836564e-01, 1.181818181818181657e+00, 9.595583006934514658e-02
5.591540008374071391e+00, -3.518181818181818521e+00, 7.569103575950641982e-01, 1.181818181818181657e+00, 2.765358755368439447e-01
5.621083341139339495e+00, -3.518181818181818521e+00, 7.399049789786695808e-01, 1.181818181818181657e+00, 5.841612375912467181e-01
5.663778372192830091e+00, -3.518181818181818521e+00, 7.096627670140535082e-01, 1.181818181818181657e+00, 1.000000000000000000e+00
5.703434681862040279e+00, -3.518181818181818521e+00, 6.755319120244509534e-01, 1.181818181818181657e+00, 1.415838762408753171e+00
5.727565294339131086e+00, -3.518181818181818965e+00, 6.514754708185610532e-01, 1.181818181818181657e+00, 1.723464124463156111e+00
5.738993806425088273e+00, -3.518181818181818521e+00, 6.384922108486095205e-01, 1.181818181818181657e+00, 1.904044169930654951e+00
5.742421063188443142e+00, -3.518181818181818521e+00, 6.318905234838476659e-01, 1.181818181818181657e+00, 2.000000000000000000e+00
5.734538176159340139e+00, -3.518181818181818521e+00, 6.307778997824663447e-01, 1.181818181818181657e+00, 2.095955830069344827e+00
5.716929296710269170e+00, -3.518181818181818521e+00, 6.355159389553401983e-01, 1.181818181818181657e+00, 2.276535875536843889e+00
5.685152612726191101e+00, -3.518181818181818521e+00, 6.504032604781160298e-01, 1.181818181818181657e+00, 2.584161237591246607e+00
5.640843118075321350e+00, -3.518181818181818521e+00, 6.799758691301583946e-01, 1.181818181818181657e+00, 3.000000000000000000e+00
5.601696320472377977e+00, -3.518181818181818521e+00, 7.160859340440823839e-01, 1.181818181818181657e+00, 3.415838762408752949e+00
5.580294745424949632e+00, -3.518181818181818521e+00, 7.438503055263188113e-01, 1.181818181818181657e+00, 3.723464124463156111e+00
5.571744809284058242e+00, -3.518181818181818521e+00, 7.599459252560819555e-01, 1.181818181818181657e+00, 3.904044169930655173e+00
5.569054346647622111e+00, -3.518181818181818521e+00, 7.681094765161521343e-01, 1.181818181818181657e+00, 4.000000000000000000e+00
5.549238499911548494e+00, -3.627272727272728758e+00, 7.725699655941591359e-01, 1.272727272727272485e+00, 0.000000000000000000e+00
5.559522364244003256e+00, -3.627272727272728758e+00, 7.664752698390918662e-01, 1.272727272727272485e+00, 9.595583006934514658e-02
5.580265225116326278e+00, -3.627272727272728758e+00, 7.554264108479293860e-01, 1.272727272727272485e+00, 2.765358755368439447e-01
5.615025963118877250e+00, -3.627272727272728758e+00, 7.355691253411169583e-01, 1.272727272727272485e+00, 5.841612375912467181e-01
5.660445464655240677e+00, -3.627272727272728758e+00, 7.061512733052097701e-01, 1.272727272727272485e+00, 1.000000000000000000e+00
5.704741362141030336e+00, -3.627272727272728758e+00, 6.750596871309090252e-01, 1.272727272727272485e+00, 1.415838762408753171e+00
5.737065703803899908e+00, -3.627272727272728758e+00, 6.514391959474561400e-01, 1.272727272727272485e+00, 1.723464124463156111e+00
5.755492558844722772e+00, -3.627272727272727426e+00, 6.368638159508289709e-01, 1.272727272727272485e+00, 1.904044169930654951e+00
5.762236909924516759e+00, -3.627272727272728758e+00, 6.274300344058404422e-01, 1.272727272727272485e+00, 2.000000000000000000e+00
5.750835822876071646e+00, -3.627272727272728758e+00, 6.250810787828653403e-01, 1.272727272727272485e+00, 2.095955830069344827e+00
5.727326399340117113e+00, -3.627272727272728758e+00, 6.313134334607238829e-01, 1.272727272727272485e+00, 2.276535875536843889e+00
5.689352748886219224e+00, -3.627272727272728758e+00, 6.480075429059626302e-01, 1.272727272727272485e+00, 2.584161237591246607e+00
5.641082100845583369e+00, -3.627272727272728758e+00, 6.765429063951157174e-01, 1.272727272727272485e+00, 3.000000000000000000e+00
5.597037857408270867e+00, -3.627272727272728758e+00, 7.112177169289909395e-01, 1.272727272727272485e+00, 3.415838762408752949e+00
5.568768143764859957e+00, -3.627272727272728758e+00, 7.415529750448996982e-01, 1.272727272727272485e+00, 3.723464124463156111e+00
5.554841730196062421e+00, -3.627272727272728758e+00, 7.615239041184360680e-01, 1.272727272727272485e+00, 3.904044169930655173e+00
5.549238499911548494e+00, -3.627272727272728758e+00, 7.725699655941591359e-01, 1.272727272727272485e+00, 4.000000000000000000e+00
5.533510076521181986e+00, -3.736363636363637220e+00, 7.724492535493501233e-01, 1.363636363636363535e+00, 0.000000000000000000e+00
5.544980941210106096e+00, -3.736363636363637220e+00, 7.660158003596121423e-01, 1.363636363636363535e+00, 9.595583006934514658e-02
5.568152337458565526e+00, -3.736363636363637220e+00, 7.545415151021741540e-01, 1.363636363636363535e+00, 2.765358755368439447e-01
5.607264298522714796e+00, -3.736363636363637220e+00, 7.342862224416961681e-01, 1.363636363636363535e+00, 5.841612375912467181e-01
5.658978422035606748e+00, -3.736363636363637220e+00, 7.047805332136306555e-01, 1.363636363636363535e+00, 1.000000000000000000e+00
5.709947649639243394e+00, -3.736363636363637220e+00, 6.739987937513061134e-01, 1.363636363636363535e+00, 1.415838762408753171e+00
5.747447582069099781e+00, -3.736363636363637220e+00, 6.508891207529103884e-01, 1.363636363636363535e+00, 1.723464124463156111e+00
5.769135588509229251e+00, -3.736363636363637220e+00, 6.368143326306001661e-01, 1.363636363636363535e+00, 1.904044169930654951e+00
5.777965333314883267e+00, -3.736363636363637220e+00, 6.275507464506497879e-01, 1.363636363636363535e+00, 2.000000000000000000e+00
5.765388196345989869e+00, -3.736363636363637220e+00, 6.251427780999622152e-01, 1.363636363636363535e+00, 2.095955830069344827e+00
5.739433094651507972e+00, -3.736363636363637220e+00, 6.311521433041412665e-01, 1.363636363636363535e+00, 2.276535875536843889e+00
5.697037668943588429e+00, -3.736363636363636775e+00, 6.474648845763769645e-01, 1.363636363636363535e+00, 2.584161237591246607e+00
5.642480715163718408e+00, -3.736363636363637220e+00, 6.756479709413590884e-01, 1.363636363636363535e+00, 3.000000000000000000e+00
5.591730898988650722e+00, -3.736363636363637220e+00, 7.101937033956200462e-01, 1.363636363636363535e+00, 3.415838762408752949e+00
5.558093196078415232e+00, -3.736363636363637220e+00, 7.407061619029502442e-01, 1.363636363636363535e+00, 3.723464124463156111e+00
5.540832895848144091e+00, -3.736363636363637220e+00, 7.610309577115411672e-01, 1.363636363636363535e+00, 3.904044169930655173e+00
5.533510076521181986e+00, -3.736363636363637220e+00, 7.724492535493501233e-01, 1.363636363636363535e+00, 4.000000000000000000e+00
5.523271788546624705e+00, -3.845454545454546569e+00, 7.684176011674281881e-01, 1.454545454545454364e+00, 0.000000000000000000e+00
5.535509978771774087e+00, -3.845454545454546569e+00, 7.620708246987502044e-01, 1.454545454545454364e+00, 9.595583006934514658e-02
5.560223889631918937e+00, -3.845454545454546569e+00, 7.509415756127579833e-01, 1.454545454545454364e+00, 2.765358755368439447e-01
5.602123617235647224e+00, -3.845454545454546569e+00, 7.315437286508436054e-01, 1.454545454545454364e+00, 5.841612375912467181e-01
5.657922820171322087e+00, -3.845454545454546569e+00, 7.035816188900643198e-01, 1.454545454545454364e+00, 1.000000000000000000e+00
5.713242417854648814e+00, -3.845454545454546569e+00, 6.746792888418895462e-01, 1.454545454545454364e+00, 1.415838762408753171e+00
5.754110051344548893e+00, -3.845454545454546569e+00, 6.531921882313173056e-01, 1.454545454545454364e+00, 1.723464124463156111e+00
5.777916272452427116e+00, -3.845454545454545681e+00, 6.402411881939966687e-01, 1.454545454545454364e+00, 1.904044169930654951e+00
5.788203621289444101e+00, -3.845454545454546569e+00, 6.315823988325721672e-01, 1.454545454545454364e+00, 2.000000000000000000e+00
5.775025641759323314e+00, -3.845454545454546569e+00, 6.289622832225266746e-01, 1.454545454545454364e+00, 2.095955830069344827e+00
5.747675869285655104e+00, -3.845454545454546569e+00, 6.341951411015229745e-01, 1.454545454545454364e+00, 2.276535875536843889e+00
5.702603775991329726e+00, -3.845454545454546569e+00, 6.490967019081175238e-01, 1.454545454545454364e+00, 2.584161237591246607e+00
5.644070600283867201e+00, -3.845454545454546569e+00, 6.753998668982632569e-01, 1.454545454545454364e+00, 3.000000000000000000e+00
5.588890199328968578e+00, -3.845454545454546569e+00, 7.081308413306885985e-01, 1.454545454545454364e+00, 3.415838762408752949e+00
5.551544184213934585e+00, -3.845454545454546569e+00, 7.374163347065908480e-01, 1.454545454545454364e+00, 3.723464124463156111e+00
5.531886241728139808e+00, -3.845454545454546569e+00, 7.571624109613580567e-01, 1.454545454545454364e+00, 3.904044169930655173e+00
5.523271788546624705e+00, -3.845454545454546569e+00, 7.684176011674281881e-01, 1.454545454545454364e+00, 4.000000000000000000e+00
5.518970999060593741e+00, -3.954545454545455030e+00, 7.616023773248590256e-01, 1.545454545454545192e+00, 0.000000000000000000e+00
5.531453339580602702e+00, -3.954545454545455030e+00, 7.555803851846863983e-01, 1.545454545454545192e+00, 9.595583006934514658e-02
5.556651719125843769e+00, -3.954545454545455030e+00, 7.452125384730534652e-01, 1.545454545454545192e+00, 2.765358755368439447e-01
5.599523295560121738e+00, -3.954545454545455030e+00, 7.274176675232232325e-01, 1.545454545454545192e+00, 5.841612375912467181e-01
5.656939563450762876e+00, -3.954545454545455030e+00, 7.021102161045595924e-01, 1.545454545454545192e+00, 1.000000000000000000e+00
5.714116717717306670e+00, -3.954545454545455030e+00, 6.762643543287465420e-01, 1.545454545454545192e+00, 1.415838762408753171e+00
5.756480576752813327e+00, -3.954545454545455030e+00, 6.572907234520255493e-01, 1.545454545454545192e+00, 1.723464124463156111e+00
5.781285198995252728e+00, -3.954545454545455030e+00, 6.460140352543702891e-01, 1.545454545454545192e+00, 1.904044169930654951e+00
5.792504410775473289e+00, -3.954545454545455030e+00, 6.383976226751409966e-01, 1.545454545454545192e+00, 2.000000000000000000e+00
5.779243201401075503e+00, -3.954545454545455030e+00, 6.357120562182089207e-01, 1.545454545454545192e+00, 2.095955830069344827e+00
5.751661802632054510e+00, -3.954545454545455030e+00, 6.400046129532652728e-01, 1.545454545454545192e+00, 2.276535875536843889e+00
5.705876801382075314e+00, -3.954545454545455030e+00, 6.529523477274192800e-01, 1.545454545454545192e+00, 2.584161237591246607e+00
5.645966474455025974e+00, -3.954545454545455030e+00, 6.763554211594661192e-01, 1.545454545454545192e+00, 3.000000000000000000e+00
5.588865237190061563e+00, -3.954545454545455030e+00, 7.059353793574727476e-01, 1.545454545454545192e+00, 3.415838762408752949e+00
5.549563074666231444e+00, -3.954545454545455030e+00, 7.327378483633777417e-01, 1.545454545454545192e+00, 3.723464124463156111e+00
5.528454465162015552e+00, -3.954545454545455030e+00, 7.510247304832229354e-01, 1.545454545454545192e+00, 3.904044169930655173e+00
5.518970999060593741e+00, -3.954545454545455030e+00, 7.616023773248590256e-01, 1.545454545454545192e+00, 4.000000000000000000e+00
5.516129503146060209e+00, -4.063636363636363491e+00, 7.548592757708985079e-01, 1.636363636363636020e+00, 0.000000000000000000e+00
5.528753118320596016e+00, -4.063636363636363491e+00, 7.491569238375057616e-01, 1.636363636363636020e+00, 9.595583006934514658e-02
5.554220285717335948e+00, -4.063636363636363491e+00, 7.395099537680330792e-01, 1.636363636363636020e+00, 2.765358755368439447e-01
5.597672709138605818e+00, -4.063636363636363491e+00, 7.232543592407960631e-01, 1.636363636363636020e+00, 5.841612375912467181e-01
5.656130812103439709e+00, -4.063636363636363491e+00, 7.005474258373520779e-01, 1.636363636363636020e+00, 1.000000000000000000e+00
5.714542859408729747e+00, -4.063636363636363491e+00, 6.777215053938372424e-01, 1.636363636363636020e+00, 1.415838762408753171e+00
5.757908250880901413e+00, -4.063636363636363491e+00, 6.612350981338834810e-01, 1.636363636363636020e+00, 1.723464124463156111e+00
5.783389227778618746e+00, -4.063636363636363491e+00, 6.516234548167499918e-01, 1.636363636363636020e+00, 1.904044169930654951e+00
5.795345906690006821e+00, -4.063636363636363491e+00, 6.451407242291014033e-01, 1.636363636363636020e+00, 2.000000000000000000e+00
5.782037106969229789e+00, -4.063636363636363491e+00, 6.425614961466581398e-01, 1.636363636363636020e+00, 2.095955830069344827e+00
5.754459107228911741e+00, -4.063636363636363491e+00, 6.460919775551996480e-01, 1.636363636363636020e+00, 2.276535875536843889e+00
5.708411538216999759e+00, -4.063636363636362603e+00, 6.572770716985743000e-01, 1.636363636363636020e+00, 2.584161237591246607e+00
5.647765587358540174e+00, -4.063636363636363491e+00, 6.779005725505407032e-01, 1.636363636363636020e+00, 3.000000000000000000e+00
5.589407877350753395e+00, -4.063636363636363491e+00, 7.042922322735306606e-01, 1.636363636363636020e+00, 3.415838762408752949e+00
5.548645677448295288e+00, -4.063636363636363491e+00, 7.284422593209147756e-01, 1.636363636363636020e+00, 3.723464124463156111e+00
5.526363199116709701e+00, -4.063636363636363491e+00, 7.450893369778295305e-01, 1.636363636363636020e+00, 3.904044169930655173e+00
5.516129503146060209e+00, -4.063636363636363491e+00, 7.548592757708985079e-01, 1.636363636363636020e+00, 4.000000000000000000e+00
5.513850587644469670e+00, -4.172727272727273728e+00, 7.486616984385399132e-01, 1.727272727272727071e+00, 0.000000000000000000e+00
5.526635968856649761e+00, -4.172727272727273728e+00, 7.433403119194199604e-01, 1.727272727272727071e+00, 9.595583006934514658e-02
5.552366452167773581e+00, -4.172727272727273728e+00, 7.344455819816843034e-01, 1.727272727272727071e+00, 2.765358755368439447e-01
5.596334228594927573e+00, -4.172727272727273728e+00, 7.196840165086419994e-01, 1.727272727272727071e+00, 5.841612375912467181e-01
5.655656206619914528e+00, -4.172727272727273728e+00, 6.993976892062490069e-01, 1.727272727272727071e+00, 1.000000000000000000e+00
5.715041444710771579e+00, -4.172727272727273728e+00, 6.792976864640009049e-01, 1.727272727272727071e+00, 1.415838762408753171e+00
5.759159403595261573e+00, -4.172727272727273728e+00, 6.649920899425706411e-01, 1.727272727272727071e+00, 1.723464124463156111e+00
5.785124415530554565e+00, -4.172727272727273728e+00, 6.568045438369203293e-01, 1.727272727272727071e+00, 1.904044169930654951e+00
5.797624822191599137e+00, -4.172727272727273728e+00, 6.513383015614602201e-01, 1.727272727272727071e+00, 2.000000000000000000e+00
5.784235021339742211e+00, -4.172727272727273728e+00, 6.490212927104584972e-01, 1.727272727272727071e+00, 2.095955830069344827e+00
5.756715312434110388e+00, -4.172727272727273728e+00, 6.520377696230749143e-01, 1.727272727272727071e+00, 2.276535875536843889e+00
5.710554432754577192e+00, -4.172727272727273728e+00, 6.617898458611508605e-01, 1.727272727272727071e+00, 2.584161237591246607e+00
5.649417101674984565e+00, -4.172727272727273728e+00, 6.799494511199168922e-01, 1.727272727272727071e+00, 3.000000000000000000e+00
